,home_team,away_team,date,league,season,home_score,away_score,home_xg,away_xg,datetime,home_standings,away_standings,home_points,away_points,home_points_last_4_matches,away_points_last_4_matches,home_points_last_2_home_matches,away_points_last_2_away_matches,home_goals_last_4_matches,away_goals_last_4_matches,home_goals_last_2_home_matches,away_goals_last_2_away_matches,home_goals_against_last_4_matches,away_goals_against_last_4_matches,home_goals_against_last_2_home_matches,away_goals_against_last_2_away_matches,home_mean_xg_last_4_matches,away_mean_xg_last_4_matches,home_mean_xg_last_2_home_matches,away_mean_xg_last_2_away_matches,home_mean_xg_against_last_4_matches,away_mean_xg_against_last_4_matches,home_mean_xg_against_last_2_home_matches,away_mean_xg_against_last_2_away_matches
7988,SD Huesca,Celta Vigo,April 03 2019,La liga,2018/2019,3,3,3.49,1.97,2019-04-03,20,18,22,28,3.0,3.0,3.0,0.0,6.0,3.0,3.0,0.0,9.0,6.0,4.0,3.0,1.2824999999999998,0.7775,1.415,0.44000000000000006,2.6599999999999997,2.4225,2.3449999999999998,2.8449999999999998
14727,SPAL 2013,Lazio,April 03 2019,Serie A,2018/2019,1,0,1.15,0.51,2019-04-03,16,6,29,48,6.0,10.0,3.0,4.0,4.0,9.0,3.0,2.0,5.0,2.0,3.0,1.0,0.5549999999999999,1.6375000000000002,0.9099999999999999,1.315,1.1175,0.975,1.355,1.155
11410,Strasbourg,Reims,April 03 2019,Ligue 1,2018/2019,4,0,2.47,1.0,2019-04-03,10,6,39,46,3.0,8.0,2.0,4.0,5.0,8.0,3.0,5.0,6.0,5.0,3.0,3.0,0.4800000000000001,1.6575000000000002,0.49,2.425,2.065,1.17,2.26,1.16
14728,Torino,Sampdoria,April 03 2019,Serie A,2018/2019,2,1,0.87,0.18,2019-04-03,9,8,45,45,7.0,9.0,3.0,6.0,8.0,9.0,5.0,7.0,5.0,6.0,3.0,4.0,0.9149999999999999,1.92,1.165,1.815,1.665,1.335,1.545,1.205
4591,Tottenham,Crystal Palace,April 03 2019,EPL,2018/2019,2,0,2.57,0.56,2019-04-03,5,13,61,36,1.0,6.0,4.0,6.0,3.0,7.0,4.0,7.0,7.0,6.0,2.0,2.0,1.2025,1.6724999999999999,1.49,1.145,1.815,1.1275,3.24,1.43
7990,Valencia,Real Madrid,April 03 2019,La liga,2018/2019,2,1,1.77,0.85,2019-04-03,7,3,43,57,10.0,9.0,4.0,6.0,6.0,9.0,2.0,6.0,2.0,4.0,0.0,2.0,1.01,2.7625,1.0,2.6799999999999997,0.955,1.2425,0.405,1.7349999999999999
14729,Atalanta,Bologna,April 04 2019,Serie A,2018/2019,4,1,1.58,1.13,2019-04-04,5,18,48,27,10.0,9.0,4.0,3.0,9.0,8.0,4.0,4.0,4.0,5.0,2.0,4.0,2.285,2.27,1.6800000000000002,1.8599999999999999,1.0275,1.11,0.585,1.6
7993,Leganes,Real Valladolid,April 04 2019,La liga,2018/2019,1,0,1.85,0.9,2019-04-04,12,17,36,30,6.0,4.0,3.0,3.0,3.0,5.0,1.0,3.0,3.0,9.0,2.0,4.0,1.0225,1.9200000000000002,1.355,1.83,1.4200000000000002,1.98,1.7650000000000001,2.285
7991,Real Sociedad,Real Betis,April 04 2019,La liga,2018/2019,2,1,2.57,1.43,2019-04-04,12,9,37,40,2.0,4.0,1.0,4.0,4.0,4.0,1.0,2.0,9.0,7.0,3.0,1.0,1.3450000000000002,0.9099999999999999,1.705,0.955,2.0125,2.065,1.585,1.325
14730,Sassuolo,Chievo,April 04 2019,Serie A,2018/2019,4,0,2.16,1.47,2019-04-04,14,20,32,14,1.0,1.0,1.0,1.0,5.0,2.0,4.0,1.0,9.0,9.0,6.0,4.0,1.095,0.7475,1.42,0.935,1.6424999999999998,1.2874999999999999,1.6099999999999999,1.19
7992,Sevilla,Alaves,April 04 2019,La liga,2018/2019,2,0,2.03,0.59,2019-04-04,7,6,43,44,6.0,7.0,3.0,6.0,7.0,6.0,5.0,5.0,5.0,7.0,3.0,2.0,1.8775,1.6800000000000002,1.82,1.735,0.9400000000000001,1.89,1.075,1.5499999999999998
11411,Bordeaux,Marseille,April 05 2019,Ligue 1,2018/2019,2,0,1.53,1.53,2019-04-05,13,5,35,48,3.0,7.0,1.0,1.0,3.0,6.0,2.0,2.0,4.0,5.0,3.0,4.0,1.2075,1.1025,1.3599999999999999,0.325,1.085,1.0425,1.46,1.15
1467,Mainz 05,Freiburg,April 05 2019,Bundesliga,2018/2019,5,0,2.27,1.81,2019-04-05,13,12,30,32,0.0,5.0,3.0,1.0,2.0,4.0,3.0,1.0,12.0,5.0,1.0,3.0,0.6799999999999999,0.615,1.5150000000000001,0.385,1.7174999999999998,2.1725,0.975,2.215
4593,Southampton,Liverpool,April 05 2019,EPL,2018/2019,1,3,0.72,2.01,2019-04-05,16,2,33,79,9.0,10.0,6.0,4.0,7.0,8.0,4.0,2.0,4.0,4.0,1.0,1.0,1.17,2.1875,1.62,1.77,1.2925,0.6700000000000002,1.0350000000000001,0.5800000000000001
11412,Amiens,Saint-Etienne,April 06 2019,Ligue 1,2018/2019,2,2,1.16,2.0,2019-04-06,17,4,30,49,6.0,6.0,4.0,3.0,4.0,7.0,2.0,5.0,3.0,4.0,1.0,2.0,1.3875,1.2775,1.485,1.3,0.9824999999999999,1.46,0.65,1.305
11414,Angers,Rennes,April 06 2019,Ligue 1,2018/2019,3,3,1.97,2.13,2019-04-06,12,10,37,41,4.0,5.0,2.0,1.0,6.0,5.0,2.0,1.0,6.0,4.0,2.0,3.0,1.475,1.2825000000000002,1.31,0.62,1.025,1.02,1.0,1.095
7996,Barcelona,Atletico Madrid,April 06 2019,La liga,2018/2019,2,0,2.58,1.02,2019-04-06,1,2,70,62,10.0,9.0,6.0,3.0,13.0,7.0,5.0,4.0,6.0,2.0,1.0,2.0,2.88,1.7449999999999999,2.32,1.47,0.9800000000000002,0.7425,0.28,1.09
1470,Bayer Leverkusen,RasenBallsport Leipzig,April 06 2019,Bundesliga,2018/2019,2,4,2.13,1.44,2019-04-06,7,3,42,52,6.0,10.0,3.0,6.0,7.0,7.0,3.0,2.0,9.0,0.0,3.0,0.0,2.0825,2.5,2.09,1.305,1.1725,0.78,0.785,1.02
1468,Bayern Munich,Borussia Dortmund,April 06 2019,Bundesliga,2018/2019,5,0,4.31,0.48,2019-04-06,2,1,61,63,10.0,9.0,6.0,3.0,18.0,9.0,12.0,4.0,2.0,5.0,0.0,4.0,3.9074999999999998,2.275,3.2249999999999996,2.545,0.43999999999999995,1.06,0.22999999999999998,1.585
4596,Bournemouth,Burnley,April 06 2019,EPL,2018/2019,1,3,1.21,1.39,2019-04-06,12,17,38,33,4.0,3.0,1.0,0.0,4.0,6.0,2.0,2.0,5.0,9.0,3.0,6.0,1.1425,1.03,0.81,1.105,1.2149999999999999,1.46,1.315,2.91
7994,Girona,Espanyol,April 06 2019,La liga,2018/2019,1,2,1.36,0.41,2019-04-06,14,13,34,35,3.0,2.0,0.0,1.0,5.0,2.0,3.0,1.0,7.0,5.0,5.0,3.0,1.2425,0.83,1.25,0.5800000000000001,1.3275000000000001,1.2275,1.09,0.9750000000000001
11415,Guingamp,Monaco,April 06 2019,Ligue 1,2018/2019,1,1,0.51,2.01,2019-04-06,19,17,22,30,4.0,5.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,4.0,0.0,2.0,0.755,1.4625000000000001,1.01,1.755,1.2974999999999999,1.3,0.675,1.51
1472,Hertha Berlin,Fortuna Duesseldorf,April 06 2019,Bundesliga,2018/2019,1,2,1.9,2.73,2019-04-06,10,11,35,34,3.0,6.0,3.0,3.0,5.0,9.0,4.0,6.0,11.0,9.0,4.0,5.0,1.475,1.835,1.99,2.415,2.2725,2.1725,1.54,2.295
4595,Huddersfield,Leicester,April 06 2019,EPL,2018/2019,1,4,1.62,3.62,2019-04-06,20,9,14,44,0.0,9.0,3.0,3.0,3.0,8.0,1.0,3.0,9.0,4.0,2.0,3.0,0.785,1.355,0.9,0.7,2.0725000000000002,0.87,1.365,1.27
14733,Juventus,AC Milan,April 06 2019,Serie A,2018/2019,2,1,1.86,1.47,2019-04-06,1,4,81,52,9.0,4.0,6.0,3.0,7.0,5.0,5.0,2.0,3.0,6.0,1.0,2.0,1.9049999999999998,1.4625000000000001,2.035,1.375,0.49250000000000005,1.6625,0.235,1.1800000000000002
11416,Lyon,Dijon,April 06 2019,Ligue 1,2018/2019,1,3,3.79,1.18,2019-04-06,3,20,56,21,10.0,1.0,6.0,0.0,11.0,1.0,8.0,0.0,5.0,7.0,3.0,2.0,2.92,0.5525,3.2,0.35,0.78,1.9,0.595,0.985
4594,Newcastle United,Crystal Palace,April 06 2019,EPL,2018/2019,0,1,0.94,0.91,2019-04-06,15,13,35,36,4.0,6.0,6.0,3.0,5.0,6.0,5.0,3.0,8.0,5.0,2.0,3.0,1.1600000000000001,1.39,2.04,0.635,1.425,1.385,1.4449999999999998,2.2399999999999998
11413,Nimes,Caen,April 06 2019,Ligue 1,2018/2019,2,0,1.08,0.19,2019-04-06,13,19,37,23,1.0,3.0,4.0,3.0,4.0,3.0,4.0,2.0,9.0,10.0,2.0,3.0,1.3599999999999999,0.3825,1.6549999999999998,0.395,2.255,2.4699999999999998,0.7,1.7349999999999999
14731,Parma Calcio 1913,Torino,April 06 2019,Serie A,2018/2019,0,0,0.76,0.86,2019-04-06,14,7,33,48,3.0,7.0,3.0,4.0,5.0,7.0,2.0,3.0,10.0,6.0,3.0,2.0,1.22,0.9125,1.25,0.665,2.0549999999999997,1.4325,2.245,1.7850000000000001
7997,Rayo Vallecano,Valencia,April 06 2019,La liga,2018/2019,2,0,1.74,2.29,2019-04-06,19,6,24,46,1.0,10.0,1.0,6.0,4.0,6.0,1.0,4.0,9.0,3.0,3.0,2.0,0.9325000000000001,1.08,1.485,1.02,2.0,1.0575,1.105,1.505
7995,Real Madrid,Eibar,April 06 2019,La liga,2018/2019,2,1,1.7,0.68,2019-04-06,3,11,57,39,9.0,5.0,6.0,2.0,10.0,6.0,5.0,3.0,5.0,6.0,2.0,3.0,2.7775,2.1825,3.825,2.77,1.3725,1.6775000000000002,0.8450000000000001,1.77
14732,Sampdoria,Roma,April 06 2019,Serie A,2018/2019,0,1,1.32,1.66,2019-04-06,9,8,45,48,6.0,4.0,3.0,0.0,8.0,6.0,2.0,1.0,7.0,9.0,2.0,5.0,1.6825,1.5574999999999999,2.025,1.405,1.4025,1.235,1.4649999999999999,1.685
1469,Schalke 04,Eintracht Frankfurt,April 06 2019,Bundesliga,2018/2019,1,2,1.2,2.25,2019-04-06,14,4,26,49,3.0,12.0,0.0,6.0,3.0,10.0,0.0,6.0,9.0,2.0,5.0,0.0,1.03,2.4175,0.86,2.55,1.9475000000000002,0.9675,2.29,0.615
1471,VfB Stuttgart,Nuernberg,April 06 2019,Bundesliga,2018/2019,1,1,1.62,2.38,2019-04-06,16,17,20,16,4.0,3.0,4.0,0.0,7.0,4.0,6.0,1.0,8.0,4.0,2.0,3.0,1.375,1.0725,2.015,0.745,2.02,1.755,1.755,2.615
1473,Wolfsburg,Hannover 96,April 06 2019,Bundesliga,2018/2019,3,1,1.44,1.54,2019-04-06,7,18,42,14,4.0,0.0,4.0,0.0,6.0,4.0,6.0,2.0,11.0,12.0,3.0,8.0,1.345,0.8825,2.525,1.05,2.2525,1.8325,1.8900000000000001,2.015
7998,Alaves,Leganes,April 07 2019,La liga,2018/2019,1,1,0.91,0.83,2019-04-07,7,12,44,39,4.0,6.0,1.0,3.0,4.0,3.0,1.0,2.0,8.0,3.0,5.0,1.0,1.5,0.92,1.625,0.6900000000000001,2.0949999999999998,1.2075,2.23,1.0750000000000002
1475,Augsburg,Hoffenheim,April 07 2019,Bundesliga,2018/2019,0,4,0.65,3.61,2019-04-07,15,9,25,41,7.0,7.0,6.0,1.0,5.0,9.0,5.0,3.0,5.0,6.0,2.0,4.0,0.8425,2.4375,1.1600000000000001,2.33,2.1149999999999998,1.5425,2.17,1.835
1474,Borussia M.Gladbach,Werder Bremen,April 07 2019,Bundesliga,2018/2019,1,1,2.0,1.05,2019-04-07,5,8,47,42,4.0,10.0,1.0,4.0,4.0,11.0,2.0,4.0,9.0,5.0,6.0,2.0,1.0725,1.7075,0.875,1.5750000000000002,2.175,1.1575,3.225,1.045
14734,Cagliari,SPAL 2013,April 07 2019,Serie A,2018/2019,2,1,2.32,1.31,2019-04-07,13,15,33,32,6.0,9.0,3.0,3.0,5.0,4.0,2.0,1.0,5.0,3.0,3.0,2.0,1.06,0.6924999999999999,1.3250000000000002,0.2,2.035,0.9625000000000001,1.975,0.88
8002,Celta Vigo,Real Sociedad,April 07 2019,La liga,2018/2019,3,1,3.31,1.25,2019-04-07,18,9,29,40,4.0,5.0,3.0,1.0,6.0,6.0,3.0,3.0,8.0,8.0,3.0,6.0,1.13,1.8050000000000002,1.115,0.985,2.6275,1.8399999999999999,2.0,2.44
4597,Everton,Arsenal,April 07 2019,EPL,2018/2019,1,0,2.69,0.2,2019-04-07,10,4,43,63,7.0,10.0,4.0,4.0,6.0,10.0,2.0,3.0,3.0,2.0,0.0,2.0,1.5725000000000002,2.305,1.2400000000000002,2.465,1.13,1.2674999999999998,1.025,1.87
14735,Fiorentina,Frosinone,April 07 2019,Serie A,2018/2019,0,1,1.33,0.73,2019-04-07,10,19,39,20,3.0,3.0,2.0,1.0,5.0,5.0,2.0,1.0,6.0,7.0,2.0,2.0,1.2075,1.3550000000000002,1.615,0.745,1.3,1.3675,0.74,1.5999999999999999
8003,Getafe,Athletic Club,April 07 2019,La liga,2018/2019,1,0,1.29,0.75,2019-04-07,4,8,47,43,5.0,10.0,3.0,3.0,3.0,8.0,2.0,2.0,4.0,4.0,3.0,3.0,1.0250000000000001,1.21,1.0550000000000002,0.75,1.0525,0.9424999999999999,1.105,0.865
14736,Inter,Atalanta,April 07 2019,Serie A,2018/2019,0,0,0.94,1.23,2019-04-07,3,5,56,51,9.0,10.0,3.0,6.0,9.0,10.0,2.0,5.0,3.0,4.0,1.0,2.0,1.8875000000000002,2.2150000000000003,1.1400000000000001,2.89,0.8200000000000001,1.2075,0.885,1.47
14737,Lazio,Sassuolo,April 07 2019,Serie A,2018/2019,2,2,3.36,1.21,2019-04-07,8,12,48,35,7.0,4.0,6.0,0.0,6.0,9.0,7.0,1.0,3.0,8.0,1.0,3.0,1.2275,1.4275,1.96,0.77,0.955,1.68,0.7949999999999999,1.6749999999999998
7999,Levante,SD Huesca,April 07 2019,La liga,2018/2019,2,2,2.61,1.77,2019-04-07,16,20,32,23,2.0,1.0,1.0,0.0,5.0,7.0,2.0,3.0,8.0,11.0,4.0,5.0,1.24,1.92,1.14,1.1500000000000001,2.1325000000000003,2.52,1.99,2.975
14738,Napoli,Genoa,April 07 2019,Serie A,2018/2019,1,1,1.99,0.92,2019-04-07,2,14,63,33,7.0,3.0,3.0,0.0,10.0,2.0,5.0,0.0,6.0,7.0,4.0,3.0,1.3800000000000001,1.0425,1.785,1.335,1.31,1.66,0.665,1.9849999999999999
11420,Nice,Montpellier,April 07 2019,Ligue 1,2018/2019,1,0,1.39,0.59,2019-04-07,8,7,44,45,7.0,7.0,4.0,3.0,3.0,8.0,2.0,4.0,2.0,6.0,1.0,4.0,0.835,1.5425,1.035,1.4100000000000001,0.685,1.35,0.7250000000000001,1.9100000000000001
11419,Paris Saint Germain,Strasbourg,April 07 2019,Ligue 1,2018/2019,2,2,2.68,0.62,2019-04-07,1,9,80,42,12.0,5.0,6.0,1.0,10.0,8.0,6.0,2.0,2.0,5.0,1.0,3.0,2.315,1.0,2.6,0.47000000000000003,0.5974999999999999,2.025,0.42500000000000004,1.8699999999999999
8001,Real Betis,Villarreal,April 07 2019,La liga,2018/2019,2,1,1.8,1.89,2019-04-07,11,17,40,30,4.0,7.0,0.0,3.0,4.0,11.0,2.0,4.0,7.0,8.0,6.0,3.0,1.125,2.1100000000000003,0.865,1.78,2.255,1.5699999999999998,2.8049999999999997,1.5099999999999998
8000,Real Valladolid,Sevilla,April 07 2019,La liga,2018/2019,0,2,1.33,2.24,2019-04-07,18,5,30,46,4.0,9.0,1.0,3.0,4.0,8.0,2.0,2.0,7.0,3.0,5.0,2.0,1.7824999999999998,1.7525,2.01,1.935,1.71,0.8525,1.6749999999999998,0.8049999999999999
11418,Reims,Lille,April 07 2019,Ligue 1,2018/2019,1,1,1.25,0.92,2019-04-07,7,2,46,60,5.0,9.0,4.0,6.0,4.0,5.0,3.0,4.0,7.0,3.0,2.0,2.0,1.4124999999999999,1.695,0.8899999999999999,2.1,1.415,1.1225,1.18,1.095
11417,Toulouse,Nantes,April 07 2019,Ligue 1,2018/2019,1,0,2.92,0.75,2019-04-07,14,15,32,31,4.0,4.0,3.0,1.0,3.0,3.0,1.0,0.0,7.0,4.0,1.0,1.0,1.07,1.2850000000000001,1.385,0.61,1.5499999999999998,1.0425,0.865,0.69
14739,Udinese,Empoli,April 07 2019,Serie A,2018/2019,3,2,2.22,1.84,2019-04-07,16,17,29,28,4.0,6.0,6.0,0.0,6.0,5.0,4.0,1.0,9.0,5.0,1.0,3.0,1.17,1.095,2.105,0.28,2.09,1.1125,1.9049999999999998,1.24
14740,Bologna,Chievo,April 08 2019,Serie A,2018/2019,3,0,3.1,0.67,2019-04-08,18,20,27,14,9.0,1.0,6.0,1.0,8.0,2.0,4.0,1.0,7.0,10.0,1.0,5.0,2.1174999999999997,0.8374999999999999,2.6799999999999997,1.115,1.0675000000000001,1.6075000000000002,0.62,1.83
4598,Chelsea,West Ham,April 08 2019,EPL,2018/2019,2,0,2.23,0.47,2019-04-08,5,11,63,42,7.0,6.0,4.0,0.0,6.0,6.0,4.0,0.0,4.0,7.0,1.0,3.0,1.8725,1.04,2.085,0.35,0.935,2.2525,0.525,3.585
11421,Nimes,Rennes,April 09 2019,Ligue 1,2018/2019,3,1,1.45,0.82,2019-04-09,11,10,40,42,4.0,5.0,4.0,2.0,6.0,7.0,4.0,4.0,6.0,6.0,2.0,4.0,1.4649999999999999,1.5499999999999998,1.72,1.4849999999999999,1.3125,1.3975,0.37,1.745
11422,Dijon,Amiens,April 12 2019,Ligue 1,2018/2019,0,0,1.32,0.21,2019-04-12,18,17,24,31,3.0,6.0,0.0,2.0,3.0,4.0,0.0,2.0,7.0,3.0,5.0,2.0,0.6399999999999999,1.1600000000000001,0.48,1.29,2.13,1.18,1.7599999999999998,1.315
4599,Leicester,Newcastle United,April 12 2019,EPL,2018/2019,0,1,0.88,0.95,2019-04-12,7,15,47,35,12.0,4.0,6.0,1.0,11.0,5.0,5.0,2.0,3.0,7.0,1.0,4.0,2.0625,1.0975,2.01,0.535,0.9325,1.1800000000000002,0.47000000000000003,1.33
11423,Nantes,Lyon,April 12 2019,Ligue 1,2018/2019,2,1,1.07,1.17,2019-04-12,16,3,31,56,1.0,7.0,3.0,4.0,2.0,7.0,3.0,3.0,5.0,7.0,3.0,2.0,0.9625,2.9225,1.96,2.6399999999999997,1.7325,0.9624999999999999,1.395,0.9650000000000001
1476,Nuernberg,Schalke 04,April 12 2019,Bundesliga,2018/2019,1,1,2.36,0.85,2019-04-12,17,14,17,26,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,4.0,7.0,1.0,4.0,1.4100000000000001,1.1525,1.4,1.2,1.9300000000000002,1.7874999999999999,0.895,1.605
14741,AC Milan,Lazio,April 13 2019,Serie A,2018/2019,1,0,1.53,1.41,2019-04-13,5,7,52,49,1.0,7.0,1.0,3.0,4.0,7.0,3.0,1.0,7.0,4.0,4.0,1.0,1.4024999999999999,1.81,1.55,1.0550000000000002,2.0625,1.065,2.145,1.345
8006,Atletico Madrid,Celta Vigo,April 13 2019,La liga,2018/2019,2,0,1.75,0.62,2019-04-13,2,16,62,32,6.0,7.0,6.0,1.0,6.0,9.0,3.0,3.0,4.0,8.0,0.0,5.0,1.6600000000000001,1.8725,2.02,1.145,1.3625,2.585,0.39499999999999996,3.255
1477,Borussia Dortmund,Mainz 05,April 13 2019,Bundesliga,2018/2019,2,1,2.14,2.94,2019-04-13,2,12,63,33,9.0,3.0,6.0,0.0,8.0,6.0,5.0,1.0,8.0,10.0,1.0,9.0,1.6825,1.0374999999999999,2.005,0.65,1.8975,1.7275,0.535,1.95
4605,Brighton,Bournemouth,April 13 2019,EPL,2018/2019,0,5,0.21,2.77,2019-04-13,16,14,33,38,6.0,4.0,3.0,3.0,3.0,5.0,1.0,2.0,5.0,7.0,1.0,2.0,0.6325,1.445,0.98,1.475,1.405,1.1624999999999999,0.53,1.115
4604,Burnley,Cardiff,April 13 2019,EPL,2018/2019,2,0,2.84,0.87,2019-04-13,15,18,36,28,6.0,3.0,3.0,0.0,8.0,3.0,3.0,0.0,7.0,6.0,2.0,4.0,0.8999999999999999,1.195,0.8699999999999999,0.42,1.585,2.2824999999999998,0.505,3.375
11424,Caen,Angers,April 13 2019,Ligue 1,2018/2019,0,1,0.52,1.2,2019-04-13,19,12,23,38,3.0,4.0,0.0,2.0,2.0,7.0,1.0,4.0,10.0,7.0,7.0,4.0,0.2525,1.6675,0.37,1.6400000000000001,1.73,1.1849999999999998,3.205,1.0499999999999998
8007,Espanyol,Alaves,April 13 2019,La liga,2018/2019,2,1,0.62,1.1,2019-04-13,13,7,38,45,4.0,4.0,1.0,3.0,3.0,4.0,1.0,3.0,5.0,8.0,2.0,3.0,0.7124999999999999,1.13,1.08,1.375,1.4200000000000002,1.6674999999999998,1.48,1.96
4603,Fulham,Everton,April 13 2019,EPL,2018/2019,2,0,1.66,1.29,2019-04-13,19,9,17,46,0.0,9.0,0.0,3.0,3.0,7.0,1.0,4.0,11.0,3.0,4.0,3.0,0.9099999999999999,2.185,0.79,1.905,2.1925,0.9775,2.525,1.2349999999999999
1481,Hannover 96,Borussia M.Gladbach,April 13 2019,Bundesliga,2018/2019,0,1,1.37,1.76,2019-04-13,18,5,14,48,0.0,5.0,0.0,3.0,4.0,4.0,2.0,2.0,10.0,5.0,4.0,3.0,1.115,1.4275,0.7150000000000001,1.27,1.525,0.9524999999999999,1.65,1.125
4602,Manchester United,West Ham,April 13 2019,EPL,2018/2019,2,1,2.65,1.43,2019-04-13,6,11,61,42,6.0,3.0,6.0,0.0,6.0,4.0,5.0,0.0,7.0,9.0,3.0,4.0,2.2325,0.6849999999999999,2.26,0.385,1.2775,2.5125,0.9650000000000001,2.8600000000000003
11425,Marseille,Nimes,April 13 2019,Ligue 1,2018/2019,2,1,1.26,1.0,2019-04-13,5,10,48,43,4.0,7.0,4.0,0.0,4.0,8.0,3.0,2.0,7.0,5.0,2.0,4.0,0.84,1.6375000000000002,0.8200000000000001,1.21,1.3675,0.94,1.35,2.255
11426,Monaco,Reims,April 13 2019,Ligue 1,2018/2019,0,0,1.62,0.57,2019-04-13,17,6,31,47,5.0,5.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,6.0,2.0,5.0,1.5924999999999998,1.4224999999999999,1.17,1.935,1.1275000000000002,1.1275,1.09,1.6500000000000001
1478,RasenBallsport Leipzig,Wolfsburg,April 13 2019,Bundesliga,2018/2019,2,0,2.11,0.39,2019-04-13,3,6,55,45,10.0,6.0,4.0,0.0,10.0,8.0,5.0,0.0,2.0,11.0,0.0,8.0,2.63,1.4125,3.6950000000000003,0.165,1.055,2.1774999999999998,0.54,2.6149999999999998
14742,Roma,Udinese,April 13 2019,Serie A,2018/2019,1,0,1.3,0.56,2019-04-13,6,15,51,32,4.0,7.0,1.0,1.0,5.0,8.0,3.0,3.0,8.0,7.0,6.0,5.0,1.6875,1.7000000000000002,1.755,1.06,1.5174999999999998,1.8674999999999997,1.7650000000000001,1.78
8004,SD Huesca,Barcelona,April 13 2019,La liga,2018/2019,0,0,0.21,0.96,2019-04-13,20,1,24,73,2.0,10.0,1.0,4.0,8.0,12.0,4.0,8.0,11.0,5.0,6.0,5.0,2.13,2.705,2.69,3.44,2.8425000000000002,1.165,2.065,1.6800000000000002
14743,SPAL 2013,Juventus,April 13 2019,Serie A,2018/2019,2,1,0.98,0.53,2019-04-13,16,1,32,84,9.0,9.0,6.0,3.0,5.0,5.0,3.0,2.0,3.0,3.0,1.0,2.0,0.9775,1.6875,1.185,1.7750000000000001,1.3575,0.835,1.045,0.75
8005,Sevilla,Real Betis,April 13 2019,La liga,2018/2019,3,2,2.32,1.09,2019-04-13,5,9,49,43,9.0,4.0,3.0,1.0,5.0,5.0,2.0,2.0,1.0,8.0,1.0,3.0,1.5899999999999999,1.22,1.39,0.96,0.8775,2.6425,0.755,2.44
4601,Southampton,Wolverhampton Wanderers,April 13 2019,EPL,2018/2019,3,1,3.81,0.64,2019-04-13,16,8,33,47,6.0,7.0,3.0,1.0,6.0,5.0,3.0,1.0,7.0,4.0,4.0,3.0,1.06,1.4674999999999998,1.4,0.505,1.595,1.09,1.64,0.81
11427,Strasbourg,Guingamp,April 13 2019,Ligue 1,2018/2019,3,3,1.68,2.27,2019-04-13,9,20,43,23,6.0,4.0,4.0,0.0,10.0,2.0,6.0,0.0,6.0,4.0,2.0,3.0,1.0575,0.6799999999999999,1.53,0.5,2.35,1.5675000000000001,2.1799999999999997,1.9200000000000002
4600,Tottenham,Huddersfield,April 13 2019,EPL,2018/2019,4,0,2.79,0.98,2019-04-13,4,20,64,14,4.0,0.0,4.0,0.0,5.0,4.0,3.0,3.0,5.0,12.0,1.0,6.0,1.665,1.1400000000000001,2.17,1.3,1.7975,2.6275000000000004,2.01,2.365
1479,VfB Stuttgart,Bayer Leverkusen,April 13 2019,Bundesliga,2018/2019,0,1,0.44,2.54,2019-04-13,16,9,21,42,2.0,3.0,2.0,3.0,3.0,7.0,2.0,4.0,8.0,13.0,2.0,6.0,1.1125,1.7999999999999998,1.4900000000000002,2.075,2.4625,1.4675,2.6399999999999997,1.56
1480,Werder Bremen,Freiburg,April 13 2019,Bundesliga,2018/2019,2,1,1.82,0.55,2019-04-13,9,13,43,32,10.0,5.0,6.0,1.0,11.0,4.0,7.0,1.0,5.0,8.0,3.0,6.0,1.5100000000000002,1.0025,1.84,1.1600000000000001,1.365,1.9249999999999998,1.27,1.72
8008,Athletic Club,Rayo Vallecano,April 14 2019,La liga,2018/2019,3,2,2.6,0.73,2019-04-14,8,19,43,27,9.0,4.0,6.0,0.0,7.0,5.0,5.0,2.0,4.0,6.0,2.0,5.0,1.25,1.2974999999999999,1.5950000000000002,0.57,1.045,1.7525,1.325,2.115
14744,Chievo,Napoli,April 14 2019,Serie A,2018/2019,1,3,0.17,1.46,2019-04-14,20,2,14,64,1.0,7.0,0.0,3.0,1.0,10.0,1.0,5.0,11.0,6.0,5.0,3.0,0.94,1.6974999999999998,0.56,1.6400000000000001,1.955,1.2825,1.385,1.7349999999999999
4607,Crystal Palace,Manchester City,April 14 2019,EPL,2018/2019,1,3,0.32,2.86,2019-04-14,13,2,39,80,6.0,12.0,3.0,6.0,4.0,8.0,3.0,3.0,4.0,1.0,2.0,0.0,1.44,2.8049999999999997,2.145,1.96,1.1424999999999998,0.3025,0.53,0.33
1483,Eintracht Frankfurt,Augsburg,April 14 2019,Bundesliga,2018/2019,1,3,2.1,2.22,2019-04-14,4,15,52,25,12.0,4.0,6.0,1.0,9.0,3.0,4.0,0.0,1.0,8.0,0.0,3.0,2.4025,0.765,2.3,0.525,0.8274999999999999,2.305,0.635,2.06
14745,Fiorentina,Bologna,April 14 2019,Serie A,2018/2019,0,0,0.79,0.15,2019-04-14,10,17,39,30,2.0,9.0,1.0,3.0,4.0,9.0,1.0,4.0,6.0,7.0,2.0,6.0,1.3475,2.06,1.895,1.555,1.225,1.1025,0.59,1.5150000000000001
